TP_ID,TP_CODE,TP_PERCEN,TP_INT,TP_NUM_UP,TP_NUM_LO
9088,RS,12,12,1,2
9088,ZE,3,3,1,8
9088,NA,3,3,1,8
9112,HF,88,87,1,2
9112,RD,6,6,1,4
9112,RS,3,3,1,8
9112,BS,2,1,9,16
9112,NA,2,1,9,16
9113,HF,94,93,3,4
9113,BRA,3,3,1,8
9113,NA,3,3,1,8
9114,HF,88,87,1,2
9114,SW,6,6,1,4
9114,RD,3,3,1,8
9114,BS,2,1,9,16
9114,NA,2,1,9,16
9126,HF,90,89,27,32
9126,RS,6,6,1,4
9126,BS,3,3,1,8
9126,ZE,1,0,25,32
9128,HF,89,88,43,64
9128,RS,6,6,1,4
9128,RD,5,4,11,16
9128,NA,0,0,25,64
9129,HF,97,96,7,8
9129,NA,3,3,1,8
9130,HF,89,89,1,16
9130,RS,6,6,1,4
9130,RD,3,3,1,8
9130,BS,1,0,25,32
9130,NA,1,0,25,32
9131,HF,88,87,1,2
9131,RD,6,6,1,4
9131,BS,5,4,11,16
9131,NA,2,1,9,16
9132,HF,89,89,1,16
9132,RD,6,6,1,4
9132,AIS,3,3,1,8
9132,ZE,1,0,25,32
9132,NA,1,0,25,32
9133,HF,75,75,0,1
9133,RD,13,12,1,2
9133,RS,6,6,1,4
9133,NA,6,6,1,4
9134,HF,94,93,3,4
9134,RD,3,3,1,8
9134,RS,2,2,11,32
9134,NA,1,0,25,32
9148,HF,88,87,1,2
9148,RS,9,9,3,8
9148,BS,2,1,9,16
9148,ZE,1,0,25,32
9148,NA,1,0,25,32
9151,HF,63,62,1,2
9151,JER,25,25,0,1
9151,RS,6,6,1,4
9151,NA,6,6,1,4
9159,HF,94,93,3,4
9159,SW,6,6,1,4
9176,HF,75,75,0,1
9176,SW,25,25,0,1
9178,HF,56,56,1,4
9178,BS,38,37,1,2
9178,BRA,6,6,1,4
9179,HF,75,75,0,1
9179,BRA,13,12,1,2
9179,NA,13,12,1,2
9183,HF,94,93,3,4
9183,RS,3,3,1,8
9183,RD,2,1,9,16
9183,BS,1,0,25,32
9183,NA,1,0,25,32
9184,HF,94,93,3,4
9184,SW,6,6,1,4
9191,HF,81,81,1,4
9191,RD,6,6,1,4
9191,RS,6,6,1,4
9191,BS,3,3,1,8
9191,NA,3,3,1,8
9194,HF,88,87,1,2
9194,BRA,6,6,1,4
9194,NA,6,6,1,4
9196,HF,88,87,1,2
9196,RS,9,9,3,8
9196,BS,2,1,9,16
9196,ZE,1,0,25,32
9196,NA,1,0,25,32
9197,HF,94,93,3,4
9197,SW,3,3,1,8
9197,RD,2,1,9,16
9197,JER,1,1,11,64
9197,ZE,0,0,25,64
9200,HF,88,87,1,2
9200,SW,13,12,1,2
9202,HF,56,56,1,4
9202,BS,38,37,1,2
9202,BRA,6,6,1,4
9204,HF,88,87,1,2
9204,SW,6,6,1,4
9204,RD,3,3,1,8
9204,BS,2,1,9,16
9204,NA,2,1,9,16
9205,HF,89,89,1,16
9205,RS,6,6,1,4
9205,RD,3,3,1,8
9205,BS,1,0,25,32
9205,NA,1,0,25,32
9213,HF,91,90,5,8
9213,NA,9,9,3,8
96TH258,HF,97,96,7,8
96TH258,NA,3,3,1,8
C4001,HF,94,93,3,4
C4001,NA,4,3,33,64
C4001,RD,2,1,61,64
C4001,SW,1,0,25,32
C4003,HF,75,75,0,1
C4003,SW,25,25,0,1
C4005,HF,83,82,79,128
C4005,RD,14,14,1,16
C4005,RS,3,3,1,8
C4005,NA,0,0,25,128
C4023,HF,88,88,9,32
C4023,RD,8,7,13,16
C4023,RS,3,3,1,8
C4023,NA,1,0,25,32
C4101,HF,88,87,1,2
C4101,RS,6,6,1,4
C4101,RD,3,3,1,8
C4101,BRA,2,1,9,16
C4101,JER,1,0,25,32
C4101,NA,1,0,25,32
C4106,HF,84,84,3,8
C4106,RD,6,6,1,4
C4106,RS,6,6,1,4
C4106,NA,3,3,1,8
C4108,HF,75,75,0,1
C4108,SW,25,25,0,1
C4111,HF,94,93,3,4
C4111,NA,3,3,57,256
C4111,RD,2,1,61,64
C4111,SW,1,0,25,32
C4111,ZE,0,0,25,128
C4111,BS,0,0,25,256
C4112,HF,98,98,7,16
C4112,RD,1,0,25,32
C4112,RS,0,0,25,64
C4112,JER,0,0,25,128
C4112,NA,0,0,25,128
C4113,HF,91,90,5,8
C4113,RS,7,6,41,64
C4113,RD,2,2,11,32
C4113,NA,0,0,25,64
C4117,HF,89,89,1,16
C4117,RS,6,6,1,4
C4117,RD,3,3,1,8
C4117,BS,1,0,25,32
C4117,NA,1,0,25,32
C4118,HF,88,87,1,2
C4118,BRA,6,6,1,4
C4118,NA,6,6,1,4
C4129,HF,75,75,0,1
C4129,SW,25,25,0,1
C4201,HF,97,96,7,8
C4201,RS,2,1,9,16
C4201,RD,1,1,11,64
C4201,NA,0,0,25,64
C4204,HF,88,87,1,2
C4204,BRA,6,6,1,4
C4204,NA,6,6,1,4
C4205,HF,81,81,1,4
C4205,RS,13,12,1,2
C4205,AIS,3,3,1,8
C4205,NA,3,3,1,8
C4207,HF,83,82,13,16
C4207,RS,13,12,1,2
C4207,RD,3,3,1,8
C4207,NA,2,1,9,16
C4209,HF,91,90,5,8
C4209,RD,6,6,1,4
C4209,NA,2,1,9,16
C4209,SW,1,0,25,32
C4209,RS,1,0,25,32
C4211,HF,94,93,3,4
C4211,RS,5,4,11,16
C4211,NA,2,1,9,16
C4212,HF,88,87,1,2
C4212,RD,8,7,13,16
C4212,RS,4,3,29,32
C4212,NA,1,0,25,32
C4301,HF,88,87,1,2
C4301,RD,7,7,1,32
C4301,SW,3,3,1,8
C4301,RS,1,0,25,32
C4301,JER,1,0,25,32
C4301,NA,1,0,25,32
C4305,HF,88,87,1,2
C4305,RS,6,6,1,4
C4305,BRA,3,3,1,8
C4305,NA,3,3,1,8
C4401,HF,94,93,3,4
C4401,SW,6,6,1,4
C4500,HF,94,93,3,4
C4500,RD,5,4,11,16
C4500,RS,1,0,25,32
C4500,NA,1,0,25,32
C4501,HF,98,98,7,16
C4501,RD,1,1,11,64
C4501,RS,0,0,25,128
C4501,BRA,0,0,25,128
C4502,HF,94,93,3,4
C4502,BRA,3,3,1,8
C4502,NA,3,3,1,8
C4503,HF,97,97,9,128
C4503,RD,2,1,9,16
C4503,RS,1,0,125,128
C4503,NA,0,0,75,256
C4503,ZE,0,0,25,256
C4600,HF,88,87,1,2
C4600,SW,13,12,1,2
C4602,HF,94,93,3,4
C4602,BRA,3,3,1,8
C4602,NA,3,3,1,8
C4604,HF,91,90,5,8
C4604,RS,6,6,1,4
C4604,BRA,2,1,9,16
C4604,NA,2,1,9,16
CHA100,CHA,100,100,0,1
CR,HF,88,87,1,2
CR,NA,13,12,1,2
H4001,HF,100,100,0,1
HF50,HF,50,50,0,1
HF50,BI,50,50,0,1
HF62.5,HF,63,62,1,2
HF62.5,BI,38,37,1,2
HF75,HF,75,75,0,1
HF75,BI,25,25,0,1
HF87.5,HF,88,87,1,2
HF87.5,BI,13,12,1,2
HF96.88,HF,97,96,22,25
HF96.88,BI,3,3,3,25
SW100,SW,100,100,0,1
11HO6440,HF,100,100,0,1
100SW,SW,100,100,0,1
11HO2108,HF,100,100,0,1
14HO3290,HF,100,100,0,1
32649,RD,100,100,0,1
1686025,HF,100,100,0,1
90274,HF,100,100,0,1
FERRARI565,HF,97,96,111,128
FERRARI565,BI,3,3,17,128
93TH243,HF,94,93,3,4
93TH243,BI,6,6,1,4
93TH252,HF,94,93,3,4
93TH252,BI,6,6,1,4
93TH250,HF,94,93,3,4
93TH250,BI,6,6,1,4
93TH234,HF,94,93,3,4
93TH234,BI,6,6,1,4
93TH259,HF,94,93,3,4
93TH259,BI,6,6,1,4
93TH271,HF,94,93,3,4
93TH271,NA,6,6,1,4
93TH270,HF,94,93,3,4
93TH270,BI,6,6,1,4
075HF,HF,94,93,3,4
075HF,BI,6,6,1,4
045HF,HF,94,93,3,4
045HF,BI,6,6,1,4
176HF,HF,94,93,3,4
176HF,BI,6,6,1,4
148HF,HF,94,93,3,4
148HF,BI,6,6,1,4
179HF,HF,94,93,3,4
179HF,BI,6,6,1,4
167HF,HF,94,93,3,4
167HF,BI,6,6,1,4
93.75TH206,HF,94,93,3,4
93.75TH206,BI,6,6,1,4
138HF,HF,94,93,3,4
138HF,BI,6,6,1,4
169HF,HF,94,93,3,4
169HF,BI,6,6,1,4
191HF,HF,94,93,3,4
191HF,BI,6,6,1,4
93TH257,HF,94,93,3,4
93TH257,BI,6,6,1,4
056HF,HF,94,93,3,4
056HF,BI,6,6,1,4
XY93.75,HF,94,93,3,4
XY93.75,BI,6,6,1,4
104HF,HF,94,93,3,4
104HF,BI,6,6,1,4
186HF,HF,94,93,3,4
186HF,BI,6,6,1,4
137HF,HF,94,93,3,4
137HF,BI,6,6,1,4
93TH251,HF,94,93,3,4
93TH251,BI,6,6,1,4
93TH256,HF,94,93,3,4
93TH256,BI,6,6,1,4
93TH255,HF,94,93,3,4
93TH255,NA,6,6,1,4
93.75TH202,HF,94,93,3,4
93.75TH202,BI,6,6,1,4
93.75TH200,HF,94,93,3,4
93.75TH200,BI,6,6,1,4
93.75TH203,HF,94,93,3,4
93.75TH203,BI,6,6,1,4
93TH274,HF,94,93,3,4
93TH274,BI,6,6,1,4
93TH272,HF,94,93,3,4
93TH272,AB,6,6,1,4
93TH235,HF,94,93,3,4
93TH235,BI,6,6,1,4
063HF,HF,94,93,3,4
063HF,BI,6,6,1,4
93TH244,HF,94,93,3,4
93TH244,BI,6,6,1,4
193HF,HF,94,93,3,4
193HF,BI,6,6,1,4
93TH273,HF,94,93,3,4
93TH273,BI,6,6,1,4
93.75TH222,HF,94,93,3,4
93.75TH222,BI,6,6,1,4
93.75TH225,HF,94,93,3,4
93.75TH225,BI,6,6,1,4
93.75TH224,HF,94,93,3,4
93.75TH224,NA,6,6,1,4
93.75TH223,HF,94,93,3,4
93.75TH223,AB,6,6,1,4
155HF,HF,94,93,3,4
155HF,BI,6,6,1,4
111HF,HF,94,93,3,4
111HF,BI,6,6,1,4
112HF,HF,94,93,3,4
112HF,BI,6,6,1,4
068HF,HF,94,93,3,4
068HF,BI,6,6,1,4
043HF,HF,94,93,3,4
043HF,BI,6,6,1,4
93.75TH205,HF,94,93,3,4
93.75TH205,BI,6,6,1,4
93TH233,HF,94,93,3,4
93TH233,BI,6,6,1,4
122HF,HF,94,93,3,4
122HF,BI,6,6,1,4
93TH276,HF,94,93,3,4
93TH276,AB,6,6,1,4
93TH277,HF,94,93,3,4
93TH277,BI,6,6,1,4
93TH280,HF,94,93,3,4
93TH280,BI,6,6,1,4
A-PAT85,HF,62,75,1,2
A-PAT85,BI,38,37,1,2
B55-1/27,HF,62,62,1,2
B55-1/27,BI,38,37,1,2
TAK40/43,CHA,62,62,1,2
TAK40/43,AB,38,37,1,2
B75-4/25,HF,62,62,1,2
B75-4/25,BI,38,37,1,2
CB18/42,CHA,62,62,1,2
CB18/42,AB,38,37,1,2
B151-1/24,HF,62,62,1,2
B151-1/24,BI,38,37,1,2
B75-2/25,HF,62,62,1,2
B75-2/25,BI,38,37,1,2
CB77/40,CHA,62,62,1,2
CB77/40,AB,38,37,1,2
B75-1/25,HF,62,62,1,2
B75-1/25,BI,38,37,1,2
B151-2/25,HF,62,62,1,2
B151-2/25,BI,38,37,1,2
CB146,CHA,62,62,1,2
CB146,AB,38,37,1,2
TAK41/44,CHA,62,62,1,2
TAK41/44,AB,38,37,1,2
A-MBR93,HF,62,62,1,2
A-MBR93,BI,38,37,1,2
B75-3/25,HF,62,62,1,2
B75-3/25,BI,38,37,1,2
TAK16/43,CHA,62,62,1,2
TAK16/43,AB,38,37,1,2
139HF,HF,81,81,1,4
139HF,BI,19,18,3,4
144HF,HF,81,81,1,4
144HF,BI,19,18,3,4
81TH239,HF,81,81,1,4
81TH239,BI,19,18,3,4
81TH238,HF,81,81,1,4
81TH238,BI,19,18,3,4
81TH264,HF,81,81,1,4
81TH264,BI,19,18,3,4
81.25TH196,HF,81,81,1,4
81.25TH196,BI,19,18,3,4
81TH275,HF,81,81,1,4
81TH275,BI,19,18,3,4
059HF,HF,81,81,1,4
059HF,BI,19,18,3,4
81.25TH210,HF,81,81,1,4
81.25TH210,BI,19,18,3,4
81.25TH209,HF,81,81,1,4
81.25TH209,BI,19,18,3,4
115HF,HF,81,81,1,4
115HF,BI,19,18,3,4
81TH231,HF,81,81,1,4
81TH231,BI,19,18,3,4
HF90.63,HF,91,90,81,128
HF90.63,BI,9,9,47,128
220HO9600,HF,97,96,111,128
220HO9600,BI,3,3,17,128
96TH236,HF,97,96,111,128
96TH236,BI,3,3,17,128
96TH262,HF,97,96,111,128
96TH262,BI,3,3,17,128
777133097,HF,97,96,111,128
777133097,BI,3,3,17,128
150HF,HF,97,96,113,128
150HF,BI,3,3,15,128
29HO8858,HF,98,98,0,1
29HO8858,BI,2,2,0,1
11HO7181,HF,98,98,0,1
11HO7181,BI,2,2,0,1
29HO9468,HF,98,98,55,128
29HO9468,BI,2,1,73,128
98TH254,HF,98,98,55,128
98TH254,BI,2,1,73,128
11HO7169,HF,98,98,55,128
11HO7169,BI,2,1,73,128
11HO8046,HF,98,98,55,128
11HO8046,BI,2,1,73,128
82.5TH211,HF,82,82,1,2
82.5TH211,BI,18,17,1,2
149HF,HF,91,90,79,128
149HF,BI,9,9,49,128
187HF,HF,91,90,5,8
187HF,BI,9,9,3,8
90TH260,HF,91,90,5,8
90TH260,BI,9,9,3,8
90TH253,HF,91,90,5,8
90TH253,BI,9,9,3,8
051HF,HF,91,90,5,8
051HF,BI,9,9,3,8
053HF,HF,91,91,0,1
053HF,BI,9,9,0,1
17331156,HF,93,93,0,1
17331156,BI,7,7,0,1
17331180,HF,93,93,0,1
17331180,BI,7,7,0,1
17070627,HF,93,93,0,1
17070627,BI,7,7,0,1
93TH279,HF,93,93,31,128
93TH279,RS,7,6,95,128
93.25TH221,HF,93,93,31,128
93.25TH221,BI,7,6,95,128
11HO6893,HF,95,95,0,1
11HO6893,BI,5,5,0,1
20HO9002,HF,96,96,0,1
20HO9002,BI,4,4,0,1
156HF,HF,96,96,31,128
156HF,BI,4,3,95,128
136HF,HF,97,96,95,128
136HF,BI,3,3,31,128
133479,HF,97,97,0,1
133479,BI,3,3,0,1
97HO0012,HF,99,99,0,1
97HO0012,BI,1,1,0,1
97HO0018,HF,99,99,0,1
97HO0018,BI,1,1,0,1
11HO7194,HF,99,99,0,1
11HO7194,BI,1,1,0,1
88125,HF,100,100,0,1
190HF,HF,86,85,15,16
190HF,BI,14,14,1,16
JER100,JER,100,100,0,1
SM100,SM,100,100,0,1
RD100,RD,100,100,0,1
RS100,RS,100,100,0,1
2502,SW,100,100,0,1
2601,RS,100,100,0,1
1588,HF,50,50,0,1
1588,BI,50,50,0,1
2126,RS,13,12,1,2
2126,NA,13,12,1,2
2126,RD,75,75,0,1
2127,RS,13,12,1,2
2127,NA,13,12,1,2
2127,RD,75,75,0,1
7769,RD,50,50,0,1
7769,RS,50,50,0,1
7777,RD,50,50,0,1
7777,RS,50,50,0,1
7791,RD,50,50,0,1
7791,RS,50,50,0,1
8125,RS,25,25,0,1
8125,RD,75,75,0,1
8209,RD,50,50,0,1
8209,RS,50,50,0,1
8423,RD,50,50,0,1
8423,SW,50,50,0,1
AFS2619,HF,50,50,0,1
AFS2619,SW,50,50,0,1
AFS328,HF,50,50,0,1
AFS328,SW,50,50,0,1
2125,RD,100,100,0,1
14HO4048,HF,100,100,0,1
14HO3940,HF,100,100,0,1
14HO3596,HF,100,100,0,1
011BS00581,BS,100,100,0,1
73HO0183,HF,100,100,0,1
9HO1672,HF,100,100,0,1
354225,HF,100,100,0,1
32683,RD,100,100,0,1
31521,RD,100,100,0,1
92288,HF,100,100,0,1
88294,HF,100,100,0,1
92279,HF,100,100,0,1
BELLWOOD,HF,100,100,0,1
PIONEER,HF,100,100,0,1
29HO11007,HF,100,100,0,1
1HO7283,HF,100,100,0,1
11HO7838,HF,100,100,0,1
11HO7791,HF,100,100,0,1
203HO496,HF,100,100,0,1
198HO13,HF,100,100,0,1
29HO10440,HF,100,100,0,1
14HO3889,HF,100,100,0,1
29HO10792,HF,100,100,0,1
7HO7367,HF,100,100,0,1
7HO6834,HF,100,100,0,1
14HO3722,HF,100,100,0,1
9HO2448,HF,100,100,0,1
29HO10356,HF,100,100,0,1
ปศุสัตว์,HF,75,75,0,1
ปศุสัตว์,BI,25,25,0,1
ADAM,HF,100,100,0,1
FOREST,HF,100,100,0,1
SHANE,HF,100,100,0,1
MIKLIN,HF,100,100,0,1
6HO00537,HF,100,100,0,1
BROKER,HF,100,100,0,1
COMET,HF,100,100,0,1
BOVA,HF,100,100,0,1
MILESTONE,HF,100,100,0,1
GOLDEN,HF,100,100,0,1
EMPEROR,HF,100,100,0,1
VALIANT,HF,100,100,0,1
93TH9002,HF,94,93,3,4
93TH9002,NA,3,3,1,8
93TH9002,BRA,3,3,1,8
93TH9001,HF,94,93,3,4
93TH9001,SW,6,6,1,4
87TH9003,HF,88,87,1,2
87TH9003,SW,12,12,1,2
87TH9004,HF,81,81,1,4
87TH9004,RD,6,6,1,4
87TH9004,SW,6,6,1,4
87TH9004,ZE,6,6,1,4
96TH261,HF,97,96,111,128
96TH261,BI,3,3,17,128
ชาคริต,HF,88,87,1,2
ชาคริต,SW,6,6,1,4
ชาคริต,NA,6,6,1,4
C151,HF,50,50,0,1
C151,AIS,25,25,0,1
C151,NA,25,25,0,1
C184,HF,50,50,0,1
C184,AIS,25,25,0,1
C184,NA,25,25,0,1
C186,HF,50,50,0,1
C186,AIS,25,25,0,1
C186,NA,25,25,0,1
BMW730,HF,97,96,7,8
BMW730,NA,2,1,9,16
BMW730,RD,2,1,9,16
FORD320,HF,97,96,7,8
FORD320,NA,3,3,1,8
96TH278,HF,97,96,7,8
96TH278,NA,3,3,1,8
IN100,IN,100,100,0,1
IB100,IB,100,100,0,1
BRA100,BRA,100,100,0,1
BRA100(RED),BRA,100,100,0,1
87224,HF,100,100,0,1
32894,SM,100,100,0,1
281001,HF,100,100,0,1
GHU343,HF,100,100,0,1
352839,HF,100,100,0,1
RD50SW50,RD,50,50,0,1
RD50SW50,SW,50,50,0,1
BS100,BS,100,100,0,1
HF50SW50,HF,50,50,0,1
HF50SW50,SW,50,50,0,1
RD50RS50,RD,50,50,0,1
RD50RS50,RS,50,50,0,1
HF75BI25,HF,75,75,0,1
HF75BI25,BI,25,25,0,1
HF50BI50,HF,50,50,0,1
HF50BI50,BI,50,50,0,1
AB100,AB,100,100,0,1
JOURNALIST,HF,100,100,0,1
MAGNUM,HF,100,100,0,1
MARSHALL,HF,100,100,0,1
FORD96,HF,97,96,7,8
FORD96,NA,3,3,1,8
HAVEN,HF,100,100,0,1
แซมซัน,HF,88,87,1,2
แซมซัน,BI,12,12,1,2
7HO7359,HF,100,100,0,1
C4704,HF,86,85,15,16
C4704,BS,9,9,3,8
C4704,NA,3,3,1,8
C4704,BRA,2,1,9,16
C4803,HF,75,75,0,1
C4803,BRA,25,25,0,1
C4705,HF,88,87,1,2
C4705,BRA,6,6,1,4
C4705,NA,6,6,1,4
C4810,HF,84,84,3,8
C4810,SW,16,15,5,8
C4805,HF,97,96,7,8
C4805,RD,2,1,9,16
C4805,BS,1,0,25,32
C4805,NA,1,0,25,32
H4801,HF,100,100,0,1
C4806,HF,75,75,0,1
C4806,BRA,25,25,0,1
C4807,HF,95,94,17,32
C4807,RD,3,3,1,8
C4807,ZE,2,1,9,16
C4807,NA,1,0,25,32
151BS00134,BS,100,100,0,1
FORD100,HF,100,100,0,1
87.5HF12.5BI,HF,88,87,1,2
87.5HF12.5BI,BI,12,12,1,2
C4701,HF,88,87,1,2
C4701,BRA,6,6,1,4
C4701,NA,6,6,1,4
9368,HF,97,96,7,8
9368,RD,2,1,9,16
9368,RS,2,1,9,16
9358,HF,88,87,1,2
9358,SW,12,12,1,2
9366,HF,88,87,1,2
9366,RD,3,3,1,8
9366,RS,3,3,1,8
9366,BRA,3,3,1,8
9366,NA,3,3,1,8
2216,HF,100,100,0,1
C4904,HF,95,95,5,16
C4904,SW,3,3,1,8
C4904,NA,2,1,9,16
C4905,HF,98,98,7,16
C4905,SW,1,0,25,32
C4905,NA,1,0,25,32
C4906,HF,89,89,1,16
C4906,RD,6,6,1,4
C4906,RS,3,3,1,8
C4906,ZE,2,1,9,16
C5003,HF,95,94,17,32
C5003,RS,3,3,1,8
C5003,RD,2,1,9,16
C5003,BS,0,0,25,64
C5003,NA,0,0,25,64
C5006,HF,94,93,3,4
C5006,BRA,3,3,1,8
C5006,NA,3,3,1,8
C5007,HF,97,96,7,8
C5007,SW,2,1,9,16
C5007,RD,1,1,11,64
C5007,BS,0,0,25,128
C5007,ZE,0,0,25,128
C5008,HF,94,93,3,4
C5008,SW,3,3,1,8
C5008,RD,2,2,11,32
C5008,BS,0,0,25,64
C5008,ZE,0,0,25,64
C5010,HF,89,89,1,16
C5010,RD,6,6,1,4
C5010,RS,3,3,1,8
C5010,ZE,2,1,9,16
C5011,HF,97,96,7,8
C5011,NA,3,3,1,8
C5013,HF,97,96,7,8
C5013,BRA,2,1,9,16
C5013,NA,2,1,9,16
H5105,HF,100,100,0,1
H5106,HF,100,100,0,1
H5107,HF,100,100,0,1
C4908,HF,88,87,1,2
C4908,SW,12,12,1,2
C4903,HF,94,93,3,4
C4903,NA,6,6,1,4
151HO05637,HF,100,100,0,1
151HO00544,HF,100,100,0,1
151HO00123,HF,100,100,0,1
151HO05648,HF,100,100,0,1
151HO05635,HF,100,100,0,1
151BS00151,BS,100,100,0,1
151BS00085,BS,100,100,0,1
151BS00169,BS,100,100,0,1
87TH284,HF,88,87,1,2
87TH284,BI,12,12,1,2
151HO00264,HF,100,100,0,1
151HO00241,HF,100,100,0,1
151HO00382,HF,100,100,0,1
151HO05652,HF,100,100,0,1
151BS00098,BS,100,100,0,1
151BS00140,BS,100,100,0,1
1HO07709,HF,100,100,0,1
200HO01196,HF,100,100,0,1
200HO03339,HF,100,100,0,1
14HO03940,HF,100,100,0,1
151HO00377,HF,100,100,0,1
200HO04795,HF,100,100,0,1
151HO00345,HF,100,100,0,1
1HO07760,HF,100,100,0,1
1HO06654,HF,100,100,0,1
2-3066,HF,100,100,0,1
7HO08443,HF,100,100,0,1
7HO07895,HF,100,100,0,1
76HO00135,HF,100,100,0,1
151HO0377,HF,100,100,0,1
76HO00435,HF,100,100,0,1
14HO02955,HF,100,100,0,1
151BS00202,BS,100,100,0,1
151BS00196,BS,100,100,0,1
151HO05655,HF,100,100,0,1
151HO00398,HF,100,100,0,1
7HO07683,HF,100,100,0,1
14HO03722,HF,100,100,0,1
14HO03161,HF,100,100,0,1
14HO8406,HF,87,87,1,4
14HO8406,BS,13,12,3,4
5012,HF,94,93,3,4
5012,SW,3,3,1,8
5012,NA,3,3,1,8
4878,HF,87,87,1,4
4878,SW,13,12,3,4
1HO07128,HF,100,100,0,1
1HO03895,HF,100,100,0,1
151HO0538,HF,100,100,0,1
C4902,HF,94,93,3,4
C4902,RS,3,3,1,8
C4902,RD,2,2,11,32
C4902,ZE,0,0,25,64
C4902,NA,0,0,25,64
503543,HF,100,100,0,1
C4708,HF,95,95,5,16
C4708,RS,3,3,1,8
C4708,NA,2,1,9,16
151HO00378,HF,100,100,0,1
151HO5619,HF,100,100,0,1
151HO05633,HF,100,100,0,1
151HO05638,HF,100,100,0,1
151HO05608,HF,100,100,0,1
76HO00156,HF,100,100,0,1
76BS09016,BS,100,100,0,1
11HO07681,HF,100,100,0,1
11HO07797,HF,100,100,0,1
11HO09375,HF,100,100,0,1
11HO08347,HF,100,100,0,1
11JE00829,JER,100,100,0,1
1HO07832,HF,100,100,0,1
1JE00576,JER,100,100,0,1
7BS00769,BS,100,100,0,1
14BS00292,BS,100,100,0,1
7HO07979,HF,100,100,0,1
29HO10488,HF,100,100,0,1
29HO10832,HF,100,100,0,1
7HO10039,HF,100,100,0,1
76HO0261,HF,100,100,0,1
151HO5638,HF,100,100,0,1
151BS0131,BS,100,100,0,1
C4809,HF,97,96,7,8
C4809,RD,2,1,9,16
C4809,RS,1,0,25,32
C4809,JER,1,0,25,32
C4811,HF,97,96,7,8
C4811,RD,2,1,9,16
C4811,RS,1,0,25,32
C4811,BS,0,0,25,64
C4811,ZE,0,0,25,64
29HO10585,HF,100,100,0,1
23HO00604,HF,100,100,0,1
61718,ASH,100,100,0,1
500550,ASH,100,100,0,1
12FFUC4,HF,100,100,0,1
29HO08697,HF,100,100,0,1
29HO09910,HF,100,100,0,1
29HO010181,HF,100,100,0,1
29HO10442,HF,100,100,0,1
1HO07231,HF,100,100,0,1
1HO08333,HF,100,100,0,1
151HO5655,HF,100,100,0,1
151HO0272,HF,100,100,0,1
1HO06342,HF,100,100,0,1
1HO05588,HF,100,100,0,1
1HO05678,HF,100,100,0,1
011HO04623,HF,100,100,0,1
3FARM-SHELL,HF,92,92,3,16
3FARM-SHELL,RD,6,6,1,4
3FARM-SHELL,AIS,1,0,25,32
3FARM-SHELL,NA,1,0,25,32
50RD50RS,RD,50,50,0,1
50RD50RS,RS,50,50,0,1
NILL100,NILL,100,100,0,1
14HO03582,HF,100,100,0,1
14HO3388,HF,100,100,0,1
93TH293,HF,94,93,3,4
93TH293,BI,6,6,1,4
93TH295,HF,94,93,3,4
93TH295,BI,6,6,1,4
93TH296,HF,94,93,3,4
93TH296,BI,6,6,1,4
89TH299,HF,89,89,1,16
89TH299,BI,11,10,15,16
87TH300,HF,88,87,1,2
87TH300,BI,12,12,1,2
87TH301,HF,88,87,1,2
87TH301,BI,12,12,1,2
87TH302,HF,88,87,1,2
87TH302,BI,12,12,1,2
81TH303,HF,81,81,1,4
81TH303,BI,19,18,3,4
93TH294,HF,94,93,3,4
93TH294,BI,6,6,1,4
87TH286,HF,88,87,1,2
87TH286,BI,12,12,1,2
84TH287,HF,84,84,3,8
84TH287,BI,16,15,5,8
93TH288,HF,94,93,3,4
93TH288,BI,6,6,1,4
93TH289,HF,94,93,3,4
93TH289,BI,6,6,1,4
93TH291,HF,94,93,3,4
93TH291,BI,6,6,1,4
96TH311,HF,97,96,7,8
96TH311,BI,3,3,1,8
96TH318,HF,97,96,7,8
96TH318,BI,3,3,1,8
96TH328ET,HF,97,96,7,8
96TH328ET,BI,3,3,1,8
96TH329,HF,97,96,7,8
96TH329,BI,3,3,1,8
96TH338,HF,97,96,7,8
96TH338,BI,3,3,1,8
96TH339,HF,97,96,7,8
96TH339,BI,3,3,1,8
96TH340,HF,97,96,7,8
96TH340,BI,3,3,1,8
75TH324,HF,75,75,0,1
75TH324,BI,25,25,0,1
81TH304,HF,81,81,1,4
81TH304,BI,19,18,3,4
81TH323,HF,81,81,1,4
81TH323,BI,19,18,3,4
84TH319,HF,84,84,3,8
84TH319,BI,16,15,5,8
84TH322,HF,84,84,3,8
84TH322,BI,16,15,5,8
86TH320,HF,86,85,15,16
86TH320,BI,14,14,1,16
86TH321,HF,86,85,15,16
86TH321,BI,14,14,1,16
87TH285,HF,88,87,1,2
87TH285,BI,12,12,1,2
87TH331,HF,88,87,1,2
87TH331,BI,12,12,1,2
87TH332,HF,88,87,1,2
87TH332,BI,12,12,1,2
89TH333,HF,89,89,1,16
89TH333,BI,11,10,15,16
90TH307,HF,91,90,5,8
90TH307,BI,9,9,3,8
90TH313,HF,91,90,5,8
90TH313,BI,9,9,3,8
90TH334,HF,91,90,5,8
90TH334,BI,9,9,3,8
90TH335,HF,91,90,5,8
90TH335,BI,9,9,3,8
90TH336,HF,91,90,5,8
90TH336,BI,9,9,3,8
93TH297,HF,94,93,3,4
93TH297,BI,6,6,1,4
93TH298,HF,94,93,3,4
93TH298,BI,6,6,1,4
